system:index,grid_id,mean,.geo
000000000000000004da,GRID_1242,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.29008854414059],[78.50410160460248,17.299100401823107],[78.49464828063648,17.299100357498354],[78.49464828063648,17.29008855086827],[78.50410160460247,17.29008854414059]]]}"
000000000000000004db,GRID_1243,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.299100401823107],[78.50410160460248,17.308107798044567],[78.49464828063648,17.30810779163685],[78.49464828063648,17.299100357498354],[78.50410160460248,17.299100401823107]]]}"
000000000000000004dc,GRID_1244,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.308107798044567],[78.50410160460247,17.3171151734047],[78.49464828063648,17.317115116112873],[78.49464828063648,17.30810779163685],[78.50410160460248,17.308107798044567]]]}"
000000000000000004dd,GRID_1245,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.3171151734047],[78.50410160460248,17.32612696916318],[78.49464828063648,17.32612694973788],[78.49464828063648,17.317115116112873],[78.50410160460247,17.3171151734047]]]}"
000000000000000004de,GRID_1246,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.32612696916318],[78.50410160460247,17.335134389669264],[78.49464828063648,17.33513440825365],[78.49464828063648,17.32612694973788],[78.50410160460248,17.32612696916318]]]}"
000000000000000004df,GRID_1247,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.335134389669264],[78.50410160460248,17.344146229482522],[78.49464828063648,17.34414619715287],[78.49464828063648,17.33513440825365],[78.50410160460247,17.335134389669264]]]}"
000000000000000004e0,GRID_1248,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.344146229482522],[78.50410160460247,17.353153603453173],[78.49464828063648,17.353153609195335],[78.49464828063648,17.34414619715287],[78.50410160460248,17.344146229482522]]]}"
000000000000000004e1,GRID_1249,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.353153603453173],[78.50410160460248,17.36216095300537],[78.49464828063648,17.362160996852026],[78.49464828063648,17.353153609195335],[78.50410160460247,17.353153603453173]]]}"
000000000000000004e2,GRID_1250,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.36216095300537],[78.50410160460247,17.371172809072217],[78.49464828063648,17.37117280208756],[78.49464828063648,17.362160996852026],[78.50410160460248,17.36216095300537]]]}"
000000000000000004e3,GRID_1251,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.371172809072217],[78.50410160460247,17.380180196675305],[78.49464828063648,17.380180227854943],[78.49464828063648,17.37117280208756],[78.50410160460247,17.371172809072217]]]}"
000000000000000004e4,GRID_1252,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.380180196675305],[78.50410160460248,17.38918755772937],[78.49464828063648,17.389187627105937],[78.49464828063648,17.380180227854943],[78.50410160460247,17.380180196675305]]]}"
000000000000000004e5,GRID_1253,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.38918755772937],[78.50410160460247,17.39819942366375],[78.49464828063648,17.398199442291705],[78.49464828063648,17.389187627105937],[78.50410160460248,17.38918755772937]]]}"
000000000000000004e6,GRID_1254,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.39819942366375],[78.50410160460247,17.40720681851702],[78.49464828063648,17.40720678653515],[78.49464828063648,17.398199442291705],[78.50410160460247,17.39819942366375]]]}"
000000000000000004e7,GRID_1255,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.40720681851702],[78.50410160460247,17.41621418469146],[78.49464828063648,17.41621419099562],[78.49464828063648,17.40720678653515],[78.50410160460247,17.40720681851702]]]}"
000000000000000004e8,GRID_1256,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.41621418469146],[78.50410160460247,17.425226054109523],[78.49464828063648,17.425226009744506],[78.49464828063648,17.41621419099562],[78.50410160460247,17.41621418469146]]]}"
000000000000000004e9,GRID_1257,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.425226054109523],[78.50410160460248,17.434233449832934],[78.49464828063648,17.434233443813646],[78.49464828063648,17.425226009744506],[78.50410160460247,17.425226054109523]]]}"
000000000000000004ea,GRID_1258,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.434233449832934],[78.50410160460248,17.443245258828018],[78.49464828063648,17.443245291074405],[78.49464828063648,17.434233443813646],[78.50410160460248,17.434233449832934]]]}"
000000000000000004eb,GRID_1259,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.443245258828018],[78.50410160460247,17.452252681268575],[78.49464828063648,17.452252663041016],[78.49464828063648,17.443245291074405],[78.50410160460248,17.443245258828018]]]}"
000000000000000004ec,GRID_1260,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.452252681268575],[78.50410160460248,17.461260071484304],[78.49464828063648,17.461260002808945],[78.49464828063648,17.452252663041016],[78.50410160460247,17.452252681268575]]]}"
000000000000000004ed,GRID_1261,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.461260071484304],[78.50410160460248,17.470271873321572],[78.49464828063648,17.47027184300086],[78.49464828063648,17.461260002808945],[78.50410160460248,17.461260071484304]]]}"
000000000000000004ee,GRID_1262,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.470271873321572],[78.50410160460248,17.47927928600668],[78.49464828063648,17.479279294183478],[78.49464828063648,17.47027184300086],[78.50410160460248,17.470271873321572]]]}"
000000000000000004ef,GRID_1263,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.47927928600668],[78.50410160460248,17.488286664339174],[78.49464828063648,17.488286622150724],[78.49464828063648,17.479279294183478],[78.50410160460248,17.47927928600668]]]}"
000000000000000004f0,GRID_1264,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.488286664339174],[78.50410160460247,17.49729845264078],[78.49464828063648,17.49729853779747],[78.49464828063648,17.488286622150724],[78.50410160460248,17.488286664339174]]]}"
000000000000000004f1,GRID_1265,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.49729845264078],[78.50410160460248,17.506305849196366],[78.49464828063648,17.50630588404417],[78.49464828063648,17.49729853779747],[78.50410160460247,17.49729845264078]]]}"
000000000000000004f2,GRID_1266,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.506305849196366],[78.50410160460248,17.515313298179294],[78.49464828063648,17.51531328274211],[78.49464828063648,17.50630588404417],[78.50410160460248,17.506305849196366]]]}"
000000000000000004f3,GRID_1267,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.515313298179294],[78.50410160460248,17.52432506657284],[78.49464828063648,17.524325089674356],[78.49464828063648,17.51531328274211],[78.50410160460248,17.515313298179294]]]}"
000000000000000004f4,GRID_1268,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.52432506657284],[78.50410160460248,17.533332529543486],[78.49464828063648,17.533332502413206],[78.49464828063648,17.524325089674356],[78.50410160460248,17.52432506657284]]]}"
000000000000000004f5,GRID_1269,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.533332529543486],[78.50410160460247,17.542344310816087],[78.49464828063648,17.542344322283967],[78.49464828063648,17.533332502413206],[78.50410160460248,17.533332529543486]]]}"
000000000000000004f6,GRID_1270,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.542344310816087],[78.50410160460247,17.55135169602985],[78.49464828063648,17.551351746238588],[78.49464828063648,17.542344322283967],[78.50410160460247,17.542344310816087]]]}"
000000000000000004f7,GRID_1271,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.55135169602985],[78.50410160460248,17.56035913014528],[78.49464828063648,17.560359130204656],[78.49464828063648,17.551351746238588],[78.50410160460247,17.55135169602985]]]}"
000000000000000004f8,GRID_1272,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.56035913014528],[78.50410160460247,17.569370969820532],[78.49464828063648,17.569370919644175],[78.49464828063648,17.560359130204656],[78.50410160460248,17.56035913014528]]]}"
000000000000000004f9,GRID_1273,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460247,17.569370969820532],[78.50410160460248,17.578378321930504],[78.49464828063648,17.578378310583645],[78.49464828063648,17.569370919644175],[78.50410160460247,17.569370969820532]]]}"
000000000000000004fa,GRID_1274,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.578378321930504],[78.50410160460248,17.587385720826518],[78.49464828063648,17.587385748339237],[78.49464828063648,17.578378310583645],[78.50410160460248,17.578378321930504]]]}"
000000000000000004fb,GRID_1275,,"{""type"":""Polygon"",""coordinates"":[[[78.50410160460248,17.587385720826518],[78.50410160460247,17.596397523621615],[78.49464828063648,17.596397589913742],[78.49464828063648,17.587385748339237],[78.50410160460248,17.587385720826518]]]}"
000000000000000004fc,GRID_1276,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.20000134058267],[78.51355491680124,17.20900870321],[78.50410160460247,17.209008666638873],[78.50410160460248,17.200001355029467],[78.51355491680124,17.20000134058267]]]}"
000000000000000004fd,GRID_1277,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.20900870321],[78.51355491680124,17.218016052777607],[78.50410160460247,17.21801605401422],[78.50410160460247,17.209008666638873],[78.51355491680124,17.20900870321]]]}"
000000000000000004fe,GRID_1278,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.218016052777607],[78.51355491680124,17.227027917634388],[78.50410160460247,17.227027956596697],[78.50410160460247,17.21801605401422],[78.51355491680124,17.218016052777607]]]}"
000000000000000004ff,GRID_1279,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.227027917634388],[78.51355491680124,17.236035327921076],[78.50410160460248,17.23603531594835],[78.50410160460247,17.227027956596697],[78.51355491680124,17.227027917634388]]]}"
00000000000000000500,GRID_1280,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.236035327921076],[78.51355491680124,17.24504716360631],[78.50410160460248,17.24504718942162],[78.50410160460248,17.23603531594835],[78.51355491680124,17.236035327921076]]]}"
00000000000000000501,GRID_1281,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.24504716360631],[78.51355491680124,17.254054542958027],[78.50410160460248,17.254054517893923],[78.50410160460248,17.24504718942162],[78.51355491680124,17.24504716360631]]]}"
00000000000000000502,GRID_1282,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.254054542958027],[78.51355491680124,17.263061905688236],[78.50410160460247,17.263061918587127],[78.50410160460248,17.254054517893923],[78.51355491680124,17.254054542958027]]]}"
00000000000000000503,GRID_1283,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.263061905688236],[78.51355491680124,17.272073780998767],[78.50410160460247,17.27207374295895],[78.50410160460247,17.263061918587127],[78.51355491680124,17.263061905688236]]]}"
00000000000000000504,GRID_1284,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.272073780998767],[78.51355491680124,17.281081108515565],[78.50410160460248,17.281081108501],[78.50410160460247,17.27207374295895],[78.51355491680124,17.272073780998767]]]}"
00000000000000000505,GRID_1285,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.281081108515565],[78.51355491680124,17.290088506099377],[78.50410160460247,17.29008854414059],[78.50410160460248,17.281081108501],[78.51355491680124,17.281081108515565]]]}"
00000000000000000506,GRID_1286,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.290088506099377],[78.51355491680124,17.29910041463779],[78.50410160460248,17.299100401823107],[78.50410160460247,17.29008854414059],[78.51355491680124,17.290088506099377]]]}"
00000000000000000507,GRID_1287,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.29910041463779],[78.51355491680124,17.30810777274127],[78.50410160460248,17.308107798044567],[78.50410160460248,17.299100401823107],[78.51355491680124,17.29910041463779]]]}"
00000000000000000508,GRID_1288,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.30810777274127],[78.51355491680124,17.317115109950706],[78.50410160460247,17.3171151734047],[78.50410160460248,17.308107798044567],[78.51355491680124,17.30810777274127]]]}"
00000000000000000509,GRID_1289,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.317115109950706],[78.51355491680124,17.326126956480056],[78.50410160460248,17.32612696916318],[78.50410160460247,17.3171151734047],[78.51355491680124,17.317115109950706]]]}"
0000000000000000050a,GRID_1290,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.326126956480056],[78.51355491680124,17.335134338775557],[78.50410160460247,17.335134389669264],[78.50410160460248,17.32612696916318],[78.51355491680124,17.326126956480056]]]}"
0000000000000000050b,GRID_1291,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.335134338775557],[78.51355491680124,17.344146229306386],[78.50410160460248,17.344146229482522],[78.50410160460247,17.335134389669264],[78.51355491680124,17.335134338775557]]]}"
0000000000000000050c,GRID_1292,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.344146229306386],[78.51355491680124,17.353153565004348],[78.50410160460247,17.353153603453173],[78.50410160460248,17.344146229482522],[78.51355491680124,17.344146229306386]]]}"
0000000000000000050d,GRID_1293,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.353153565004348],[78.51355491680124,17.36216096510599],[78.50410160460248,17.36216095300537],[78.50410160460247,17.353153603453173],[78.51355491680124,17.353153565004348]]]}"
0000000000000000050e,GRID_1294,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.36216096510599],[78.51355491680124,17.37117278295291],[78.50410160460247,17.371172809072217],[78.50410160460248,17.36216095300537],[78.51355491680124,17.36216096510599]]]}"
0000000000000000050f,GRID_1295,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.37117278295291],[78.51355491680124,17.380180221052168],[78.50410160460247,17.380180196675305],[78.50410160460247,17.371172809072217],[78.51355491680124,17.37117278295291]]]}"
00000000000000000510,GRID_1296,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.380180221052168],[78.51355491680124,17.389187632576256],[78.50410160460248,17.38918755772937],[78.50410160460247,17.380180196675305],[78.51355491680124,17.380180221052168]]]}"
00000000000000000511,GRID_1297,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.389187632576256],[78.51355491680124,17.398199460201553],[78.50410160460247,17.39819942366375],[78.50410160460248,17.38918755772937],[78.51355491680124,17.389187632576256]]]}"
00000000000000000512,GRID_1298,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.398199460201553],[78.51355491680124,17.40720681660058],[78.50410160460247,17.40720681851702],[78.50410160460247,17.39819942366375],[78.51355491680124,17.398199460201553]]]}"
00000000000000000513,GRID_1299,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.40720681660058],[78.51355491680124,17.416214233162414],[78.50410160460247,17.41621418469146],[78.50410160460247,17.40720681851702],[78.51355491680124,17.40720681660058]]]}"
00000000000000000514,GRID_1300,,"{""type"":""Polygon"",""coordinates"":[[[78.51355491680124,17.416214233162414],[78.51355491680124,17.425226064179082],[78.50410160460247,17.425226054109523],[78.50410160460247,17.41621418469146],[78.51355491680124,17.416214233162414]]]}"
